scenario,layer,mode,step,avg_pop_step,avg_prop_step,std_prop_step,n_pop_samples,n_prop_samples,avg_move_freq_step,avg_harvested_food_step,avg_births_step,avg_entropy_step,avg_confidence_step
S4,0,LLM,93,44.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,94,44.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,95,43.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,96,42.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,97,42.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,98,42.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,99,41.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,100,40.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,101,39.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,102,39.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,103,39.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,104,39.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,105,39.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,106,38.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,107,38.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,108,38.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,109,38.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,110,38.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,111,38.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,112,38.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,113,38.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,114,38.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,115,37.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,116,37.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,117,37.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,118,37.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,119,37.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,120,36.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,121,36.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,122,36.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,123,36.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,124,36.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,125,36.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,126,36.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,127,36.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,128,36.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,129,36.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,130,36.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,131,36.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,132,36.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,133,36.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,134,36.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,135,36.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,136,36.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,137,35.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,138,36.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,139,36.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,140,36.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,141,36.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,142,36.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,143,36.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,144,36.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,145,36.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,146,36.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,147,36.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,148,36.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,149,36.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,150,36.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,151,36.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,152,36.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,153,36.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,154,36.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,155,36.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,156,36.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,157,36.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,158,36.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,159,36.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,160,36.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,161,36.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,162,36.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,163,36.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,164,37.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,165,37.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,166,37.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,167,37.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,168,37.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,169,37.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,170,37.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,171,37.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,172,37.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,173,37.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,174,37.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,175,37.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,176,37.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,177,37.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,178,37.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,179,37.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,180,37.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,181,37.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,182,37.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,183,37.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,184,37.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,185,37.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,186,37.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,187,37.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,188,37.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,189,38.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,190,38.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,191,38.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,192,38.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,193,38.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,194,38.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,195,38.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,196,38.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,197,38.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,198,38.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,199,38.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,200,38.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,201,38.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,202,38.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,203,38.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,204,38.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,205,38.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,206,38.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,207,38.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,208,39.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,209,39.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,210,39.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,211,39.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,212,39.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,213,39.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,214,39.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,215,39.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,216,39.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,217,39.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,218,39.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,219,39.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,220,40.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,221,40.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,222,40.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,223,40.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,224,40.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,225,40.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,226,40.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,227,40.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,228,41.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,229,41.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,230,41.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,231,41.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,232,41.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,233,41.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,234,41.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,235,41.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,236,41.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,237,42.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,238,42.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,239,42.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,240,42.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,241,42.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,242,42.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,243,42.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,244,42.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,245,42.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,246,42.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,247,42.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,248,42.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,249,42.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,250,42.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,251,42.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,252,42.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,253,42.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,254,42.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,255,42.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,256,42.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,257,42.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,258,43.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,259,43.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,260,43.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,261,44.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,262,44.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,263,44.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,264,44.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,265,44.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,266,44.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,267,44.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,268,44.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,269,44.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,270,44.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,271,44.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,272,44.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,273,45.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,274,45.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,275,45.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,276,45.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,277,45.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,278,45.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,279,45.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,280,45.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,281,45.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,282,45.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,283,45.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,284,45.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,285,46.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,286,46.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,287,46.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,288,46.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,289,46.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,290,46.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,291,46.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,292,46.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,293,46.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,294,46.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,295,46.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,296,46.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,297,46.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,298,47.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,299,47.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,300,47.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,301,47.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,302,47.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,303,47.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,304,48.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,305,48.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,306,48.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,307,48.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,308,48.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,309,48.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,310,48.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,311,48.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,312,48.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,313,48.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,314,48.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,315,48.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,316,48.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,317,48.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,318,48.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,319,48.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,320,48.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,321,49.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,322,49.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,323,49.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,324,49.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,325,49.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,326,49.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,327,49.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,328,49.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,329,49.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,330,49.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,331,49.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,332,49.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,333,49.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,334,49.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,335,49.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,336,49.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,337,49.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,338,49.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,339,49.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,340,49.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,341,49.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,342,49.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,343,49.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,344,49.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,345,49.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,346,50.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,347,50.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,348,50.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,349,50.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,350,50.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,351,50.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,352,50.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,353,50.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,354,50.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,355,50.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,356,50.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,357,50.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,358,50.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,359,50.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,360,50.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,361,50.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,362,50.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,363,50.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,364,50.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,365,50.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,366,50.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,367,50.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,368,50.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,369,49.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,370,49.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,371,49.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,372,48.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,373,48.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,374,48.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,375,48.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,376,48.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,377,47.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,378,47.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,379,47.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,380,47.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,381,47.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,382,46.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,383,46.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,384,46.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,385,46.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,386,46.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,387,46.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,388,46.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,389,46.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,390,46.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,391,46.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,392,46.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,393,46.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,394,46.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,395,46.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,396,46.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,397,46.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,398,46.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,399,46.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S5,0,LLM,0,50.2,nan,nan,5,0,0.33199999999999996,0.9798641369270185,0.0,0.5528005142969021,0.05652572862481451
